event_id,user_id,track_id,timestamp,device,session_length_sec,listened_seconds,completed
574,440,407,2021-05-23,Desktop,407,176,0
575,440,593,2021-11-11,Mobile,447,260,0
576,440,141,2024-03-18,Mobile,291,254,1
577,440,561,2020-04-18,Smart Speaker,105,56,0
578,440,65,2023-01-28,Desktop,503,280,0
579,448,128,2021-01-03,Mobile,481,411,1
580,448,884,2022-04-05,Mobile,448,87,0
581,448,674,2020-12-04,Mobile,344,177,0
582,448,453,2023-06-17,Desktop,312,22,0
583,448,483,2023-01-17,Mobile,584,467,0
584,448,452,2024-03-17,Desktop,457,160,0
585,448,883,2021-06-02,Mobile,342,337,1
586,448,375,2024-12-12,Smart Speaker,480,123,0
587,451,179,2023-02-21,Mobile,239,217,1
588,451,12,2020-11-26,Mobile,155,62,0
589,451,140,2023-01-25,Mobile,430,399,1
590,451,924,2022-11-22,Mobile,98,68,0
591,451,880,2021-12-26,Mobile,518,28,0
592,451,450,2020-10-15,Mobile,588,461,0
593,451,694,2020-08-02,Mobile,420,88,0
594,451,403,2024-02-09,Mobile,157,63,0
595,451,29,2021-12-14,Smart Speaker,367,328,1
596,451,392,2024-08-19,Smart Speaker,247,71,0
597,458,322,2023-12-06,Mobile,547,334,0
598,458,82,2021-02-28,Mobile,503,477,1
599,458,689,2022-10-15,Mobile,233,80,0
600,458,98,2020-07-26,Mobile,374,300,1
601,458,792,2020-06-02,Mobile,195,31,0
602,458,295,2024-02-27,Smart Speaker,248,166,0
603,462,553,2021-02-06,Mobile,177,117,0
604,462,367,2022-03-12,Desktop,443,318,0
605,462,134,2020-03-13,Desktop,312,275,1
606,462,560,2024-01-06,Mobile,355,242,0
607,462,508,2021-08-17,Mobile,287,74,0
608,462,266,2021-10-23,Smart Speaker,108,68,0
609,462,917,2021-02-17,Desktop,277,107,0
610,462,284,2020-10-27,Mobile,478,378,0
611,462,817,2024-07-31,Mobile,166,92,0
612,462,237,2024-12-28,Mobile,75,41,0
613,462,166,2020-02-23,Mobile,399,292,0
614,462,756,2023-02-24,Desktop,536,350,0
615,462,367,2024-06-16,Mobile,300,141,0
616,462,923,2021-01-11,Desktop,277,52,0
617,484,946,2020-02-08,Mobile,241,177,0
618,484,151,2022-10-20,Mobile,140,56,0
619,484,366,2022-08-01,Smart Speaker,98,52,0
620,484,203,2022-08-20,Mobile,90,59,0
621,484,161,2020-12-03,Mobile,360,25,0
622,484,503,2021-09-30,Desktop,367,47,0
623,488,443,2021-05-18,Mobile,348,86,0
624,488,870,2021-12-21,Smart Speaker,523,499,1
625,488,390,2022-05-14,Desktop,324,293,1
626,488,649,2022-05-02,Mobile,597,196,0
627,488,570,2023-04-26,Desktop,392,132,0
628,488,680,2023-06-29,Mobile,449,123,0
629,488,335,2020-03-03,Mobile,121,27,0
630,488,139,2023-05-22,Mobile,214,13,0
631,488,573,2022-09-14,Mobile,117,77,0
632,488,823,2022-07-22,Desktop,32,23,0
633,488,385,2022-10-04,Mobile,67,30,0
634,488,714,2022-08-20,Desktop,50,16,0
635,488,596,2020-07-14,Smart Speaker,98,10,0
636,488,283,2024-04-07,Mobile,341,243,0
637,501,61,2020-06-01,Desktop,348,61,0
638,501,814,2024-04-20,Mobile,573,398,0
639,501,177,2022-03-17,Mobile,391,323,1
640,501,881,2020-05-16,Mobile,242,70,0
641,501,109,2021-10-23,Mobile,576,48,0
642,501,261,2021-04-09,Mobile,455,96,0
643,501,414,2023-06-16,Desktop,486,294,0
644,501,653,2021-05-09,Mobile,587,381,0
645,511,45,2024-06-27,Desktop,430,256,0
646,511,485,2021-10-23,Mobile,47,39,1
647,511,414,2022-07-26,Desktop,264,169,0
648,511,634,2022-10-31,Mobile,144,37,0
649,511,247,2020-05-26,Mobile,588,136,0
650,511,382,2024-05-26,Smart Speaker,441,161,0
651,511,137,2022-08-15,Desktop,204,42,0
652,511,195,2022-09-28,Mobile,359,184,0
653,511,946,2022-01-27,Mobile,383,150,0
654,511,93,2021-07-13,Mobile,268,214,0
655,511,832,2021-10-01,Smart Speaker,346,304,1
656,511,17,2023-09-10,Desktop,100,22,0
657,519,451,2022-03-27,Smart Speaker,36,35,1
658,519,193,2024-04-09,Desktop,558,180,0
659,519,387,2024-07-10,Mobile,236,38,0
660,519,794,2020-01-25,Desktop,409,153,0
661,519,73,2020-12-01,Mobile,122,95,0
662,519,364,2023-12-07,Mobile,228,215,1
663,519,937,2022-06-17,Mobile,458,280,0
664,519,942,2023-06-09,Mobile,571,66,0
665,519,384,2024-10-25,Mobile,589,203,0
666,519,518,2020-10-18,Desktop,214,113,0
667,519,116,2020-03-22,Mobile,78,54,0
668,533,557,2020-08-08,Mobile,364,29,0
669,533,733,2020-01-03,Mobile,352,348,1
670,533,832,2022-08-08,Mobile,69,68,1
671,533,507,2020-04-05,Mobile,151,116,0
672,533,235,2022-06-23,Mobile,91,58,0
673,533,124,2024-03-07,Mobile,511,326,0
674,533,409,2023-10-23,Desktop,165,67,0
675,533,807,2024-03-03,Mobile,509,323,0
676,533,485,2020-02-13,Desktop,240,201,1
677,533,583,2022-06-13,Desktop,121,18,0
678,533,925,2023-11-24,Desktop,471,410,1
679,533,899,2024-11-15,Mobile,519,494,1
680,533,938,2020-09-23,Mobile,474,278,0
681,544,520,2022-11-29,Mobile,88,66,0
682,544,386,2023-09-21,Mobile,329,216,0
683,544,514,2021-01-05,Desktop,207,149,0
684,544,658,2023-10-24,Mobile,347,233,0
685,544,806,2020-07-13,Smart Speaker,534,248,0
686,544,222,2022-09-16,Mobile,90,10,0
687,544,156,2024-12-09,Desktop,407,119,0
688,544,903,2021-01-22,Mobile,466,216,0
689,544,887,2020-12-05,Mobile,369,366,1
690,544,540,2024-08-27,Mobile,421,266,0
691,544,70,2024-08-25,Desktop,434,105,0
692,544,828,2021-11-20,Desktop,149,55,0
693,564,217,2024-03-07,Mobile,85,68,1
694,564,925,2020-03-17,Desktop,484,113,0
695,564,258,2022-06-11,Mobile,293,191,0
696,564,688,2024-08-02,Mobile,56,29,0
697,564,799,2021-07-26,Desktop,120,105,1
698,564,365,2023-11-24,Mobile,380,152,0
699,564,881,2022-07-05,Desktop,488,196,0
700,564,926,2021-05-15,Mobile,537,313,0
701,564,166,2020-04-23,Desktop,444,417,1
702,568,356,2023-10-10,Smart Speaker,236,195,1
703,568,709,2020-12-04,Mobile,154,147,1
704,568,573,2020-01-19,Mobile,570,392,0
705,568,74,2020-07-29,Desktop,305,57,0
706,568,651,2023-08-31,Mobile,569,200,0
707,568,661,2020-06-18,Desktop,591,122,0
708,569,921,2020-10-14,Mobile,43,20,0
709,569,914,2021-11-24,Mobile,184,64,0
710,569,471,2022-07-28,Mobile,104,30,0
711,569,425,2021-04-02,Mobile,540,191,0
712,569,833,2023-07-07,Mobile,93,80,1
713,569,616,2024-11-12,Desktop,435,223,0
714,569,93,2023-12-28,Mobile,459,151,0
715,569,112,2022-12-02,Mobile,404,68,0
716,569,296,2023-05-30,Smart Speaker,147,29,0
717,577,156,2023-01-22,Desktop,213,99,0
718,577,834,2024-05-29,Mobile,467,35,0
719,577,936,2022-10-28,Mobile,179,157,1
720,577,926,2021-03-14,Desktop,369,125,0
721,577,830,2022-08-12,Desktop,548,54,0
722,577,944,2023-07-03,Desktop,184,97,0
723,577,931,2023-06-11,Desktop,208,46,0
724,577,223,2021-08-29,Desktop,293,216,0
725,577,366,2023-08-25,Smart Speaker,305,240,0
726,577,945,2023-10-05,Mobile,93,51,0
727,577,494,2022-12-30,Mobile,552,107,0
728,577,802,2023-10-13,Smart Speaker,305,59,0
729,578,928,2023-01-12,Smart Speaker,593,494,1
730,578,638,2020-02-25,Mobile,325,245,0
731,578,907,2022-05-11,Mobile,139,102,0
732,578,650,2022-12-08,Mobile,68,37,0
733,578,13,2024-12-22,Desktop,65,46,0
734,578,223,2021-01-17,Smart Speaker,367,175,0
735,578,376,2024-07-23,Desktop,500,287,0
736,578,11,2023-04-28,Mobile,331,105,0
737,578,486,2020-08-25,Mobile,295,137,0
738,578,940,2024-01-09,Desktop,141,69,0
739,578,65,2022-09-17,Mobile,276,232,1
740,578,439,2020-07-02,Mobile,135,62,0
741,578,790,2021-06-13,Desktop,118,57,0
742,578,936,2023-07-18,Mobile,428,115,0
743,583,503,2021-01-27,Smart Speaker,554,41,0
744,583,218,2024-10-09,Desktop,111,86,0
745,583,844,2023-05-19,Desktop,457,47,0
746,583,761,2022-11-07,Mobile,256,57,0
747,583,807,2020-08-11,Mobile,216,98,0
748,583,909,2022-09-05,Desktop,258,143,0
749,583,188,2020-11-05,Mobile,299,104,0
750,583,551,2022-04-24,Desktop,101,34,0
751,583,486,2020-04-29,Mobile,220,175,0
752,583,734,2024-07-24,Mobile,480,421,1
753,583,738,2022-10-17,Mobile,435,105,0
754,583,247,2020-07-03,Desktop,101,71,0
755,583,544,2021-11-29,Mobile,416,265,0
756,587,827,2024-09-21,Smart Speaker,378,264,0
757,587,127,2021-12-25,Desktop,316,263,1
758,587,487,2021-06-08,Mobile,412,397,1
759,587,938,2020-12-02,Mobile,305,214,0
760,587,481,2023-09-13,Smart Speaker,302,67,0
761,587,109,2020-11-23,Mobile,308,183,0
762,587,474,2023-06-06,Mobile,140,22,0
763,587,473,2022-01-27,Mobile,301,11,0
764,587,913,2021-08-30,Mobile,315,22,0
765,587,238,2022-02-19,Desktop,123,91,0
766,587,606,2021-09-19,Desktop,596,476,0
767,587,180,2021-04-15,Mobile,393,62,0
768,587,926,2020-11-03,Smart Speaker,446,322,0
769,591,367,2022-01-08,Desktop,30,21,0
770,591,720,2020-05-19,Desktop,294,280,1
771,591,953,2023-04-28,Desktop,101,36,0
772,591,107,2024-09-21,Mobile,261,51,0
773,591,615,2024-10-14,Mobile,302,230,0
774,593,407,2020-12-07,Mobile,597,399,0
775,593,933,2021-05-13,Mobile,522,201,0
776,593,233,2020-05-18,Mobile,256,124,0
777,593,149,2020-04-13,Smart Speaker,144,72,0
778,593,668,2023-03-16,Mobile,302,15,0
779,593,28,2020-10-19,Desktop,579,128,0
780,593,580,2023-08-15,Mobile,247,186,0
781,593,269,2023-08-04,Mobile,337,67,0
782,593,228,2024-02-26,Desktop,276,197,0
783,593,252,2024-09-15,Mobile,384,247,0
784,593,897,2021-08-31,Smart Speaker,239,57,0
785,593,472,2024-02-24,Mobile,399,397,1
786,593,367,2023-08-03,Mobile,213,85,0
787,622,654,2022-03-12,Mobile,566,520,1
788,622,920,2023-07-29,Mobile,539,82,0
789,622,360,2020-05-31,Desktop,39,28,0
790,622,283,2020-09-27,Mobile,493,122,0
791,622,105,2024-09-06,Mobile,585,291,0
792,622,351,2020-05-19,Smart Speaker,463,349,0
793,622,87,2020-05-08,Mobile,212,121,0
794,622,578,2022-09-11,Desktop,407,158,0
795,622,628,2024-02-13,Mobile,498,455,1
796,622,765,2022-08-05,Desktop,172,119,0
797,622,25,2021-04-15,Desktop,99,56,0
798,624,530,2024-04-24,Mobile,221,204,1
799,624,345,2020-07-10,Mobile,209,70,0
800,624,237,2020-02-25,Mobile,340,46,0
801,624,870,2024-05-13,Mobile,226,82,0
802,624,449,2022-03-29,Desktop,389,197,0
803,624,108,2024-01-01,Mobile,474,390,1
804,624,606,2024-10-24,Desktop,486,112,0
805,624,696,2021-06-26,Mobile,524,256,0
806,624,588,2021-07-05,Smart Speaker,468,287,0
807,624,385,2023-12-20,Desktop,220,191,1
808,624,209,2021-09-02,Mobile,51,47,1
809,624,8,2022-04-28,Mobile,558,175,0
810,624,429,2024-03-29,Mobile,192,119,0
811,625,445,2024-11-11,Mobile,538,278,0
812,625,675,2024-09-28,Smart Speaker,89,15,0
813,625,817,2020-01-26,Smart Speaker,436,226,0
814,625,532,2021-07-24,Desktop,419,207,0
815,625,146,2023-06-26,Desktop,417,282,0
816,625,13,2022-06-05,Mobile,413,53,0
817,625,575,2022-09-30,Desktop,520,248,0
818,625,419,2023-09-02,Mobile,151,53,0
819,625,327,2022-12-24,Mobile,392,59,0
820,625,164,2023-02-25,Desktop,170,67,0
821,625,880,2022-03-18,Mobile,492,248,0
822,625,732,2021-03-04,Mobile,219,141,0
823,638,864,2023-08-03,Mobile,266,203,0
824,638,136,2020-07-19,Mobile,200,168,1
825,638,776,2020-04-12,Mobile,533,380,0
826,638,313,2021-10-19,Mobile,487,239,0
827,638,885,2024-06-21,Desktop,452,69,0
828,648,173,2024-07-15,Mobile,482,359,0
829,648,620,2020-01-06,Mobile,33,32,1
830,648,146,2021-08-30,Mobile,453,387,1
831,648,202,2021-09-15,Desktop,241,15,0
832,648,447,2022-03-21,Smart Speaker,135,20,0
833,648,388,2022-03-19,Mobile,481,346,0
834,648,416,2023-08-07,Smart Speaker,533,463,1
835,648,150,2023-09-01,Mobile,544,402,0
836,648,270,2020-04-22,Mobile,254,27,0
837,648,841,2022-12-28,Mobile,112,56,0
838,648,256,2022-07-12,Mobile,59,34,0
839,648,248,2024-05-28,Desktop,397,34,0
840,656,494,2021-01-09,Desktop,343,103,0
841,656,25,2020-02-17,Mobile,363,125,0
842,656,99,2024-06-08,Desktop,488,20,0
843,656,685,2022-06-12,Desktop,532,457,1
844,656,844,2022-09-04,Mobile,150,51,0
845,656,331,2024-04-02,Desktop,270,252,1
846,656,187,2020-10-30,Desktop,291,248,1
847,656,700,2021-10-03,Mobile,362,255,0
848,656,923,2020-03-12,Smart Speaker,312,88,0
849,656,879,2024-11-24,Mobile,41,22,0
850,656,63,2020-03-30,Mobile,282,17,0
851,656,796,2024-06-24,Mobile,204,85,0
852,669,400,2023-02-21,Desktop,100,61,0
853,669,797,2020-08-15,Desktop,224,152,0
854,669,436,2022-11-10,Desktop,490,115,0
855,669,27,2024-08-10,Desktop,340,294,1
856,669,831,2022-07-06,Mobile,193,139,0
857,669,146,2024-12-15,Desktop,59,54,1
858,669,653,2020-08-08,Mobile,456,327,0
859,674,692,2024-11-01,Mobile,396,338,1
860,674,550,2021-03-16,Mobile,145,88,0
861,674,288,2024-03-20,Mobile,417,59,0
862,674,638,2021-08-11,Smart Speaker,307,299,1
863,674,618,2023-03-16,Mobile,164,77,0
864,684,159,2021-03-16,Mobile,413,172,0
865,684,415,2023-04-19,Desktop,368,104,0
866,684,187,2020-07-12,Mobile,167,139,1
867,684,785,2023-08-18,Mobile,173,25,0
868,684,927,2020-05-08,Mobile,136,97,0
869,684,341,2023-12-04,Mobile,33,16,0
870,684,908,2023-10-03,Mobile,254,212,1
871,684,559,2021-12-11,Mobile,210,115,0
872,684,792,2021-02-13,Mobile,137,28,0
873,684,818,2021-05-07,Mobile,200,84,0
874,684,195,2022-05-30,Smart Speaker,519,292,0
875,684,817,2020-01-30,Mobile,345,191,0
876,714,796,2021-03-19,Smart Speaker,125,19,0
877,714,737,2021-07-07,Mobile,390,383,1
878,714,246,2020-07-03,Desktop,266,31,0
879,714,363,2020-12-01,Mobile,312,50,0
880,714,474,2023-12-18,Mobile,351,21,0
881,714,858,2021-05-19,Mobile,230,19,0
882,714,788,2020-11-16,Desktop,68,11,0
883,734,676,2023-11-10,Desktop,437,420,1
884,734,78,2021-06-10,Desktop,223,38,0
885,734,156,2022-05-20,Mobile,369,134,0
886,734,906,2020-11-27,Mobile,157,67,0
887,734,454,2023-12-14,Desktop,65,54,1
888,734,639,2023-01-24,Desktop,385,226,0
889,734,164,2020-10-20,Mobile,177,27,0
890,736,480,2024-11-13,Mobile,152,113,0
891,736,718,2023-09-22,Desktop,425,409,1
892,736,142,2024-04-30,Mobile,346,208,0
893,736,556,2023-08-26,Smart Speaker,430,178,0
894,736,610,2021-01-06,Mobile,138,36,0
895,743,768,2020-02-12,Mobile,235,88,0
896,743,287,2021-04-20,Mobile,384,282,0
897,743,950,2022-07-24,Desktop,219,41,0
898,743,724,2023-05-09,Mobile,320,142,0
899,743,511,2024-12-18,Desktop,438,104,0
900,743,837,2023-06-24,Mobile,537,81,0
901,743,940,2020-02-23,Desktop,595,353,0
902,743,611,2020-02-27,Mobile,561,202,0
903,743,129,2020-01-29,Desktop,355,17,0
904,762,673,2023-05-12,Mobile,160,117,0
905,762,276,2024-11-30,Mobile,102,48,0
906,762,787,2021-11-15,Desktop,131,100,0
907,762,909,2023-01-14,Mobile,217,194,1
908,762,111,2023-05-08,Smart Speaker,72,28,0
909,762,752,2020-10-25,Mobile,55,32,0
910,762,137,2022-01-21,Mobile,49,28,0
911,762,780,2021-03-14,Mobile,236,232,1
912,762,666,2024-03-26,Mobile,71,36,0
913,762,427,2023-10-24,Mobile,304,239,0
914,762,577,2024-01-06,Mobile,261,81,0
915,762,943,2020-09-23,Smart Speaker,405,272,0
916,762,324,2020-02-15,Desktop,592,430,0
917,762,720,2021-01-15,Desktop,298,98,0
918,765,953,2020-09-16,Mobile,145,127,1
919,765,305,2024-07-15,Mobile,36,23,0
920,765,438,2022-03-01,Mobile,244,182,0
921,765,747,2021-06-21,Desktop,396,322,1
922,765,541,2023-04-02,Mobile,496,362,0
923,765,547,2022-08-20,Mobile,377,282,0
924,765,414,2021-11-15,Mobile,529,102,0
925,765,217,2021-05-21,Desktop,387,115,0
926,765,576,2021-05-20,Mobile,275,253,1
927,765,87,2024-03-22,Mobile,246,243,1
928,765,722,2021-10-11,Mobile,198,83,0
929,766,496,2022-01-11,Desktop,410,315,0
930,766,673,2022-07-18,Mobile,542,197,0
931,766,644,2023-07-07,Mobile,456,227,0
932,766,478,2020-10-17,Mobile,207,198,1
933,766,920,2024-07-16,Desktop,321,253,0
934,766,544,2023-03-25,Mobile,406,155,0
935,766,528,2024-11-21,Mobile,384,56,0
936,766,260,2024-04-23,Smart Speaker,450,26,0
937,766,944,2024-07-25,Mobile,68,50,0
938,766,278,2020-04-17,Smart Speaker,232,75,0
939,766,804,2021-11-23,Mobile,559,99,0
940,766,253,2023-01-18,Mobile,286,96,0
941,766,582,2024-08-14,Mobile,73,17,0
942,766,101,2024-11-19,Desktop,386,39,0
943,783,229,2023-12-17,Smart Speaker,553,164,0
944,783,405,2022-01-16,Mobile,570,170,0
945,783,271,2020-06-20,Mobile,516,382,0
946,783,259,2024-06-18,Desktop,164,117,0
947,783,580,2023-01-26,Desktop,225,122,0
948,783,22,2021-01-17,Mobile,479,181,0
949,783,25,2023-01-13,Mobile,532,194,0
950,783,144,2020-08-07,Mobile,441,233,0
951,783,433,2021-02-19,Desktop,294,159,0
952,783,197,2021-04-24,Desktop,583,62,0
953,783,251,2023-11-11,Mobile,152,120,0
954,783,348,2020-02-04,Mobile,58,24,0
955,783,623,2023-10-04,Mobile,323,86,0
956,790,904,2020-12-05,Mobile,549,131,0
957,790,691,2023-03-05,Mobile,480,54,0
958,790,333,2020-11-29,Smart Speaker,224,18,0
959,790,327,2024-06-25,Desktop,44,16,0
960,790,790,2023-12-22,Mobile,437,122,0
961,790,491,2024-10-01,Mobile,237,119,0
962,790,306,2024-01-28,Desktop,41,34,1
963,790,494,2022-07-25,Mobile,397,343,1
964,790,791,2022-08-22,Smart Speaker,200,143,0
965,790,530,2024-04-27,Mobile,219,150,0
966,790,658,2024-01-04,Mobile,344,328,1
967,795,56,2020-04-20,Mobile,184,169,1
968,795,468,2022-03-24,Smart Speaker,510,77,0
969,795,323,2024-02-19,Mobile,547,441,1
970,795,269,2023-02-15,Mobile,566,157,0
971,795,850,2022-03-23,Mobile,95,83,1
972,795,831,2023-02-08,Mobile,524,123,0
973,795,715,2022-09-25,Mobile,176,44,0
974,795,750,2020-08-20,Mobile,43,33,0
975,795,939,2020-03-16,Desktop,469,284,0
976,795,860,2022-06-09,Mobile,318,37,0
977,795,126,2021-02-13,Desktop,206,46,0
978,795,127,2021-08-14,Desktop,512,177,0
979,795,638,2021-10-23,Mobile,372,319,1
980,796,419,2024-04-30,Mobile,473,182,0
981,796,439,2022-03-04,Smart Speaker,243,94,0
982,796,921,2024-07-27,Mobile,518,74,0
983,796,64,2023-03-27,Smart Speaker,372,361,1
984,796,658,2020-11-08,Mobile,492,234,0
985,796,859,2023-08-19,Mobile,495,97,0
986,796,682,2023-12-26,Mobile,164,59,0
987,796,646,2020-09-01,Mobile,376,146,0
988,796,799,2020-10-22,Mobile,562,99,0
989,796,589,2024-08-10,Mobile,206,96,0
990,796,629,2022-07-25,Mobile,430,37,0
991,796,58,2020-05-13,Smart Speaker,527,306,0
992,800,550,2022-04-13,Smart Speaker,104,23,0
993,800,503,2024-08-14,Mobile,384,234,0
994,800,241,2022-11-24,Desktop,373,246,0
995,800,153,2021-05-22,Mobile,458,442,1
996,800,482,2020-08-08,Desktop,374,235,0
997,800,723,2023-04-20,Smart Speaker,54,25,0
998,851,641,2021-04-25,Mobile,71,28,0
999,851,748,2024-04-18,Mobile,468,411,1
1000,851,45,2022-05-22,Mobile,50,15,0
1001,851,551,2021-06-25,Desktop,316,19,0
1002,851,274,2021-04-23,Mobile,410,338,1
1003,857,191,2021-09-12,Desktop,197,18,0
1004,857,388,2020-05-22,Mobile,238,25,0
1005,857,820,2022-02-26,Desktop,98,14,0
1006,857,623,2023-04-27,Mobile,554,339,0
1007,857,8,2023-10-21,Mobile,96,72,0
1008,857,117,2021-04-29,Mobile,296,108,0
1009,857,909,2021-10-14,Desktop,193,129,0
1010,857,74,2020-11-03,Mobile,537,82,0
1011,857,758,2023-03-20,Mobile,516,350,0
1012,857,179,2022-03-09,Smart Speaker,226,98,0
1013,857,748,2021-10-26,Desktop,212,139,0
1014,873,871,2024-05-24,Mobile,135,128,1
1015,873,99,2022-09-05,Mobile,221,78,0
1016,873,467,2020-05-23,Desktop,396,327,1
1017,873,361,2020-08-04,Mobile,353,24,0
1018,873,547,2022-08-02,Desktop,212,23,0
1019,873,612,2020-10-31,Mobile,548,476,1
1020,873,111,2024-05-26,Mobile,261,188,0
1021,873,592,2024-09-22,Smart Speaker,529,282,0
1022,873,7,2021-06-29,Mobile,184,19,0
1023,873,518,2020-10-11,Mobile,244,143,0
1024,873,439,2024-04-10,Mobile,181,84,0
1025,933,894,2022-06-17,Mobile,511,293,0
1026,933,189,2024-06-13,Mobile,107,60,0
1027,933,566,2023-05-30,Smart Speaker,213,112,0
1028,933,179,2023-09-12,Mobile,141,68,0
1029,933,897,2023-08-28,Mobile,220,209,1
1030,933,35,2024-11-16,Mobile,408,396,1
1031,933,519,2024-10-20,Mobile,312,10,0
1032,933,172,2023-02-20,Desktop,116,50,0
1033,933,885,2024-09-18,Mobile,513,174,0
1034,933,739,2024-05-02,Desktop,461,398,1
1035,933,372,2020-04-25,Mobile,475,108,0
1036,933,368,2024-12-13,Mobile,282,104,0
1037,953,628,2020-09-27,Desktop,79,36,0
1038,953,247,2021-07-12,Desktop,416,199,0
1039,953,866,2024-09-20,Mobile,517,361,0
1040,953,222,2024-01-09,Mobile,30,11,0
1041,953,334,2023-01-10,Mobile,378,107,0
1042,953,477,2021-01-26,Mobile,579,23,0
1043,953,386,2022-08-31,Desktop,238,110,0
1044,953,94,2021-08-19,Mobile,122,93,0
1045,953,22,2020-11-01,Mobile,320,281,1
1046,959,625,2023-03-01,Mobile,302,139,0
1047,959,482,2022-09-25,Desktop,419,90,0
1048,959,69,2022-03-29,Mobile,477,25,0
1049,959,488,2020-09-21,Mobile,455,194,0
1050,959,342,2024-01-02,Desktop,307,171,0
1051,959,251,2022-08-18,Mobile,559,336,0
1052,959,513,2023-07-07,Mobile,245,141,0
1053,961,283,2020-06-09,Desktop,88,41,0
1054,961,105,2024-09-19,Smart Speaker,468,237,0
1055,961,464,2021-09-16,Mobile,501,65,0
1056,961,18,2020-07-07,Mobile,142,48,0
1057,961,79,2022-01-31,Mobile,211,39,0
1058,961,708,2024-06-29,Mobile,100,27,0
1059,961,582,2022-12-27,Smart Speaker,499,202,0
1060,961,52,2022-07-05,Mobile,392,294,0
1061,961,521,2023-08-14,Mobile,460,341,0
1062,961,691,2021-06-15,Desktop,227,137,0
1063,961,934,2020-08-28,Mobile,94,63,0
1064,961,384,2022-09-08,Mobile,460,92,0
1065,966,951,2021-04-03,Smart Speaker,315,31,0
1066,966,413,2021-07-07,Mobile,528,434,1
1067,966,543,2021-02-05,Mobile,187,121,0
1068,966,273,2023-02-07,Smart Speaker,323,216,0
1069,966,568,2023-02-11,Mobile,598,491,1
1070,966,820,2020-11-16,Smart Speaker,506,207,0
1071,966,219,2020-03-01,Mobile,557,501,1
1072,966,538,2024-09-23,Smart Speaker,94,83,1
1073,966,889,2021-11-23,Mobile,564,400,0
1074,966,847,2022-10-01,Mobile,191,55,0
1075,971,590,2021-08-30,Desktop,45,16,0
1076,971,10,2023-01-09,Mobile,463,134,0
1077,971,838,2022-05-22,Mobile,179,41,0
1078,971,438,2023-05-06,Desktop,530,67,0
1079,971,902,2023-07-26,Smart Speaker,74,42,0
1080,971,461,2022-12-03,Smart Speaker,420,344,1
1081,971,97,2021-12-04,Mobile,577,576,1
1082,972,69,2024-06-20,Mobile,159,64,0
1083,972,806,2024-04-19,Mobile,363,163,0
1084,972,855,2024-06-20,Smart Speaker,442,43,0
1085,972,663,2020-02-01,Desktop,544,323,0
1086,972,43,2023-04-18,Mobile,30,23,0
1087,994,103,2023-01-18,Mobile,39,16,0
1088,994,740,2020-03-14,Smart Speaker,155,106,0
1089,994,682,2020-02-01,Mobile,85,50,0
1090,994,667,2024-02-26,Mobile,313,218,0
1091,994,442,2023-08-08,Mobile,159,136,1
1092,994,13,2023-05-23,Mobile,300,98,0
1093,994,512,2020-03-14,Desktop,476,212,0
1094,1027,176,2023-04-04,Mobile,456,126,0
1095,1027,344,2023-02-17,Mobile,453,375,1
1096,1027,728,2023-02-27,Mobile,258,66,0
1097,1027,318,2020-04-26,Mobile,366,282,0
1098,1027,94,2024-10-04,Mobile,197,195,1
1099,1027,914,2022-07-01,Mobile,181,83,0
1100,1027,496,2023-01-10,Mobile,130,54,0
1101,1027,14,2022-01-04,Mobile,462,166,0
1102,1027,404,2021-07-12,Desktop,405,385,1
1103,1057,265,2020-06-03,Mobile,234,88,0
1104,1057,247,2021-12-29,Desktop,560,547,1
1105,1057,686,2020-12-03,Desktop,121,58,0
1106,1057,131,2022-02-25,Mobile,479,307,0
1107,1057,929,2022-04-10,Desktop,206,193,1
1108,1057,49,2024-10-01,Desktop,596,364,0
1109,1057,885,2022-05-17,Desktop,75,55,0
1110,1069,189,2024-04-09,Mobile,158,58,0
1111,1069,464,2021-05-01,Mobile,173,166,1
1112,1069,912,2022-12-30,Desktop,177,89,0
1113,1069,811,2020-07-17,Mobile,119,87,0
1114,1069,121,2024-05-17,Mobile,330,221,0
1115,1072,68,2021-02-01,Desktop,488,11,0
1116,1072,561,2022-02-19,Mobile,169,53,0
1117,1072,894,2022-07-12,Mobile,311,158,0
